gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
437535465	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474391Ux7Lu92WC8zt5Jct										http://creativecommons.org/licenses/by/4.0/	
437535464	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474296YUPlZAQcWRluFJjB										http://creativecommons.org/licenses/by/4.0/	
437535462	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474240mgVJ1fez6JcLkLYb										http://creativecommons.org/licenses/by/4.0/	
437497980	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370636722qpmMFUqGZU3QMGRb										http://creativecommons.org/licenses/by/4.0/	
437496474	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365710775YT83P8Sag2TBOcwh										http://creativecommons.org/licenses/by/4.0/	
437496444	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365632684cDOFWvK4rW4aplyJ										http://creativecommons.org/licenses/by/4.0/	
437495616	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365600536EO0m8xffjFsPbO8X										http://creativecommons.org/licenses/by/4.0/	
437495224	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370612412WQEmo7qEnqmP6gAS										http://creativecommons.org/licenses/by/4.0/	
437495213	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366138098pThp7HoMtka7nqqz										http://creativecommons.org/licenses/by/4.0/	
437495078	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368618311yBr5ZXqkDtGNwqEy										http://creativecommons.org/licenses/by/4.0/	
437486871	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442623968147LioNAU8dmlbguJmA							Paris, Museum National d'Histoire Naturelle, JS			http://creativecommons.org/licenses/by/4.0/	
437486870	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442690663036AjcM0L4PtY6L1BR4							Paris, Museum National d'Histoire Naturelle, JS			http://creativecommons.org/licenses/by/4.0/	
437486870	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442347851959tSgLcmuuvfaS3UvF							Paris, Museum National d'Histoire Naturelle, BC			http://creativecommons.org/licenses/by/4.0/	
437486870	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442348075556KxB51h33UCb3mAkW							Paris, Museum National d'Histoire Naturelle, BC			http://creativecommons.org/licenses/by/4.0/	
437486814	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144137068818359Pl8bte6HNM7TRv										http://creativecommons.org/licenses/by/4.0/	
437455406	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365342855VGQUMw4y427c5Pu3										http://creativecommons.org/licenses/by/4.0/	
437455399	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369438098i8XUp5tEJKL9xDCi										http://creativecommons.org/licenses/by/4.0/	
437455390	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365333674nZoXB28NOi6dV4DY										http://creativecommons.org/licenses/by/4.0/	
437455389	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370687781fTHbF47hekSQIYlp										http://creativecommons.org/licenses/by/4.0/	
437455388	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365328090THs6wndWZv4KwW1Q										http://creativecommons.org/licenses/by/4.0/	
437455387	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365333782gqEKdlj4kBWMjzFZ										http://creativecommons.org/licenses/by/4.0/	
437455328	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413707131116eYkc7z0pD7g3xSP										http://creativecommons.org/licenses/by/4.0/	
437453554	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365342703yK34BtbmVghqgaCj										http://creativecommons.org/licenses/by/4.0/	
437453553	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365342574wpZ9lT3DRXpzM23P										http://creativecommons.org/licenses/by/4.0/	
437452639	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369510478zan8VtyHFSBNwHp9										http://creativecommons.org/licenses/by/4.0/	
437452396	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370611985meCBNhXQc3WV0K16										http://creativecommons.org/licenses/by/4.0/	
437452376	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365620459HBMrXe1ltjCIw37e										http://creativecommons.org/licenses/by/4.0/	
437452375	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365620402ZqpUMG6fO5qBpHy3										http://creativecommons.org/licenses/by/4.0/	
437452342	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366138138G0b4BYgBpEDmjhXL										http://creativecommons.org/licenses/by/4.0/	
437452316	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413683626633IVzM0OnJUL1CU1w										http://creativecommons.org/licenses/by/4.0/	
437452283	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368596085mUbCW6Xjyl78hwlb										http://creativecommons.org/licenses/by/4.0/	
437452281	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413685946902UGtuft2arKTWtO0										http://creativecommons.org/licenses/by/4.0/	
437452261	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369461860SBOnJttM2ZNWnssi										http://creativecommons.org/licenses/by/4.0/	
437452259	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369461779xfGpCeRqAYMSLSHC										http://creativecommons.org/licenses/by/4.0/	
437319519	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365585525Zw0Sfq4oyCZCE0n6										http://creativecommons.org/licenses/by/4.0/	
437319518	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365585603MhmdkfEwwvWWKnfU										http://creativecommons.org/licenses/by/4.0/	
437318865	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365218818fV9SFjM6kqazhV2D										http://creativecommons.org/licenses/by/4.0/	
437318862	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365242900WVLA6mGdXJO8Ki6w										http://creativecommons.org/licenses/by/4.0/	
437318544	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441378428658CrkyWVUG7rgQk8YV										http://creativecommons.org/licenses/by/4.0/	
437318542	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441378428531k8o43hb36hq9Kwte										http://creativecommons.org/licenses/by/4.0/	
437318531	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441371478579eOCI7dkBK28nsWyL										http://creativecommons.org/licenses/by/4.0/	
437318526	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441371478380KgGQw4YtizPGgJ4u										http://creativecommons.org/licenses/by/4.0/	
437318510	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442705774544yY4TRRvpMnyx9t0Q							Paris, Museum National d'Histoire Naturelle, JS			http://creativecommons.org/licenses/by/4.0/	
437318510	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442347857591CsRg49xm3dUca36T							Paris, Museum National d'Histoire Naturelle, BC			http://creativecommons.org/licenses/by/4.0/	
437318510	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442348035590tLZUj10JJ9vNsGgc							Paris, Museum National d'Histoire Naturelle, BC			http://creativecommons.org/licenses/by/4.0/	
437318090	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370690674u9A1UxigVcnKEQBV										http://creativecommons.org/licenses/by/4.0/	
437317296	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369512202LTuP6eTL6EKy191C										http://creativecommons.org/licenses/by/4.0/	
437316386	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365454009pG4Ypux2WuudO1LK										http://creativecommons.org/licenses/by/4.0/	
437316385	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365454032r1cbfOBEkQr2dbHw										http://creativecommons.org/licenses/by/4.0/	
437316384	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413654540842FxBiPPdwnKZFsCP										http://creativecommons.org/licenses/by/4.0/	
437316383	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365400551yuwdkqrKnB6M3t9x										http://creativecommons.org/licenses/by/4.0/	
437316382	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365429332khPNReJYPw7fzUOC										http://creativecommons.org/licenses/by/4.0/	
437316173	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368566522IswYhbs4AzJ8nNgq										http://creativecommons.org/licenses/by/4.0/	
437316030	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368031155NPKKa23UGIyPOiZW										http://creativecommons.org/licenses/by/4.0/	
437315102	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413658106864i4CQiNhmWWYPnru										http://creativecommons.org/licenses/by/4.0/	
437314439	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369544416EylB1DaLKu0qxfjA										http://creativecommons.org/licenses/by/4.0/	
437314438	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413707130151CG5SsWwG8foyPGI										http://creativecommons.org/licenses/by/4.0/	
437314436	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370712997qxGsufWINufBIMDG										http://creativecommons.org/licenses/by/4.0/	
437310136	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365560661TOUe5KrNDcix9x2r										http://creativecommons.org/licenses/by/4.0/	
437310134	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365560910wP7GJYCtASGvYtDu										http://creativecommons.org/licenses/by/4.0/	
437310133	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365561142cR52EalD7n9rp9ru										http://creativecommons.org/licenses/by/4.0/	
437310132	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365561353CIfA2KuKilvqPoKt										http://creativecommons.org/licenses/by/4.0/	
437303269	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368642497QjsGECMeiDtedBIz										http://creativecommons.org/licenses/by/4.0/	
437303268	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368642546UicsatlKuRMXBX2k										http://creativecommons.org/licenses/by/4.0/	
437303260	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368619471d3wIeJnlyiInVtGJ										http://creativecommons.org/licenses/by/4.0/	
437303253	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474564zjgfoHBJVjH9hdD9										http://creativecommons.org/licenses/by/4.0/	
437303252	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474879PgURjX23l6m7Mvpz										http://creativecommons.org/licenses/by/4.0/	
437303247	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413694748046rqA3nAVdidkMsh1										http://creativecommons.org/licenses/by/4.0/	
437303246	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413694749192AZXbtdHe7AHt2uz										http://creativecommons.org/licenses/by/4.0/	
437292742	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365576216EN5KAPftzPIgJxRC										http://creativecommons.org/licenses/by/4.0/	
437292345	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368591504GzvOlfwStjRmnXUZ										http://creativecommons.org/licenses/by/4.0/	
437292344	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368591602Yjago3JvW8hEY7Hk										http://creativecommons.org/licenses/by/4.0/	
437292343	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368591639i1smuvwVQyvTgtM4										http://creativecommons.org/licenses/by/4.0/	
437292342	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368591658CP55YBtG0DCsazpJ										http://creativecommons.org/licenses/by/4.0/	
437292339	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368591620VE9FTFWGwFz9oZ0M										http://creativecommons.org/licenses/by/4.0/	
437291627	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366304339yLB2ljNHklXxOO5h										http://creativecommons.org/licenses/by/4.0/	
437291626	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366304377YkOmfnn0DOzbbDdz										http://creativecommons.org/licenses/by/4.0/	
437291625	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366304395pnFPh376AE8kqbbj										http://creativecommons.org/licenses/by/4.0/	
437291624	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366304453Rm7ipLdSuxALgPex										http://creativecommons.org/licenses/by/4.0/	
437291623	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366304605mFk2lyGH4hhxbqIH										http://creativecommons.org/licenses/by/4.0/	
437291610	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413663044144GZdBxNfeKpH56cl										http://creativecommons.org/licenses/by/4.0/	
437291574	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365044750ZJQjmFMX4EVUkjcp										http://creativecommons.org/licenses/by/4.0/	
437291572	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365044921SLSB8NQRKBzTTfXy										http://creativecommons.org/licenses/by/4.0/	
437291411	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365217794OB9c7zlkk3gqVotE										http://creativecommons.org/licenses/by/4.0/	
437291384	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413644765452gYcWOlWaeVDnkTQ										http://creativecommons.org/licenses/by/4.0/	
437290871	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365789904xJeumVIwSySNKNnq										http://creativecommons.org/licenses/by/4.0/	
437290796	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365855602LU1cJgDdOCe8jHu5										http://creativecommons.org/licenses/by/4.0/	
437285722	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365767359t6l8t4hxRmjGSpRa										http://creativecommons.org/licenses/by/4.0/	
437285704	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136875782647U2LRATAfI2I6RR										http://creativecommons.org/licenses/by/4.0/	
437279684	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368643040K5Yi2jNMPSeVttA8										http://creativecommons.org/licenses/by/4.0/	
437279683	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368642778lnnTlpugDWEAfmTe										http://creativecommons.org/licenses/by/4.0/	
437279682	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365599296vzjXN7Pg1PnGKFdf										http://creativecommons.org/licenses/by/4.0/	
437279681	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365598999cHSNATq5B48ftI70										http://creativecommons.org/licenses/by/4.0/	
437279680	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368597158szfmflKyRMJ0rehd										http://creativecommons.org/licenses/by/4.0/	
437279679	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368597103Tj826VTwnw5IDKqg										http://creativecommons.org/licenses/by/4.0/	
437279670	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368361207A5fCVD2i4TupJWfH										http://creativecommons.org/licenses/by/4.0/	
437249317	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136864280144lC17iecLYlGSXH										http://creativecommons.org/licenses/by/4.0/	
437247531	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413657109014dn0KvohG4ieWTfV										http://creativecommons.org/licenses/by/4.0/	
437247522	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370738390WLOJ7fIj37BuRE9Y										http://creativecommons.org/licenses/by/4.0/	
437247521	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368643749CGOrmY6oqxGe1bRX										http://creativecommons.org/licenses/by/4.0/	
437247514	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365552240geNiwGtimF1gOzWX										http://creativecommons.org/licenses/by/4.0/	
437246881	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365610255cs0Kov6q3FjqMrC5										http://creativecommons.org/licenses/by/4.0/	
437246811	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365599143TtZqDQtSZY5AjX0B										http://creativecommons.org/licenses/by/4.0/	
437246657	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365610235w5MP6QEyNwPX6XPB										http://creativecommons.org/licenses/by/4.0/	
437246656	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365610179OKBcHg9pcvcHVIKN										http://creativecommons.org/licenses/by/4.0/	
437246435	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441364361728qfhNMrqVPj3pHRED										http://creativecommons.org/licenses/by/4.0/	
437246434	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441364353521dtz58i9foiOXQ3GQ										http://creativecommons.org/licenses/by/4.0/	
437246128	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365598798tIOS8qyNoYmV0kmN										http://creativecommons.org/licenses/by/4.0/	
437246127	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365598739j1H4KXgxxB2JlOLd										http://creativecommons.org/licenses/by/4.0/	
437246126	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365598718V0olSCtiByBo7TsM										http://creativecommons.org/licenses/by/4.0/	
437246125	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365598508XEM1eRqJtMU3mOs7										http://creativecommons.org/licenses/by/4.0/	
437246124	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136615329849Rt1kU1vcrP3WBN										http://creativecommons.org/licenses/by/4.0/	
437245987	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368620148PbNpLMkLGYDaJys4										http://creativecommons.org/licenses/by/4.0/	
437245971	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368591840R9OdN1slwzZGu8W8										http://creativecommons.org/licenses/by/4.0/	
437245965	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368565028VSJw1vixLsBnQTcf										http://creativecommons.org/licenses/by/4.0/	
437245939	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368535955LzIdno8c1NTe84SJ										http://creativecommons.org/licenses/by/4.0/	
437244503	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413710820886FiGTwKTisTPC3QM										http://creativecommons.org/licenses/by/4.0/	
437203324	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136543001148vvSXpwVdc8DT0r										http://creativecommons.org/licenses/by/4.0/	
437202781	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136947431578J1DMVrbZGjf9VL										http://creativecommons.org/licenses/by/4.0/	
437202777	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474073L9akNGeQvRUmcztL										http://creativecommons.org/licenses/by/4.0/	
437202776	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369474053WwTPp4jLd7I92CuA										http://creativecommons.org/licenses/by/4.0/	
437163607	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370636116NmPU5Dj7rvvFOTY0										http://creativecommons.org/licenses/by/4.0/	
437163596	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368643644JDwLcoiK5cCKsHl8										http://creativecommons.org/licenses/by/4.0/	
437162758	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365609990784QdMFRe9xLTbqR										http://creativecommons.org/licenses/by/4.0/	
437162658	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413651919373ktKbaF8inxzwoQD										http://creativecommons.org/licenses/by/4.0/	
437162297	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370612452keJVh0PBsYOaOxuW										http://creativecommons.org/licenses/by/4.0/	
437162134	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368590932uyD0oOfAST3zfgwj										http://creativecommons.org/licenses/by/4.0/	
437162131	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441371105988gsLCIK7GlcSsoVzq										http://creativecommons.org/licenses/by/4.0/	
437162091	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442560006727baPicvvvUtnyVMu7							Paris, Museum National d'Histoire Naturelle, JS			http://creativecommons.org/licenses/by/4.0/	
437162090	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442317815963pzTYIEYqcOdbNjo2										http://creativecommons.org/licenses/by/4.0/	
437162090	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14425599729347i3BgKxmmsLUqmui							Paris, Museum National d'Histoire Naturelle, JS			http://creativecommons.org/licenses/by/4.0/	
437153730	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441366130303nppE30DFSUyd9Xlp										http://creativecommons.org/licenses/by/4.0/	
437153647	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368563962uA23BOjpkxojQmi0										http://creativecommons.org/licenses/by/4.0/	
437153638	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368514415VUqtP9H24RErqBkG										http://creativecommons.org/licenses/by/4.0/	
437122398	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370687865heiiPPDZou4QH5DA										http://creativecommons.org/licenses/by/4.0/	
437122397	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144137068784548OEizEH3ZcMNCNc										http://creativecommons.org/licenses/by/4.0/	
437122396	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365328147tk2oLft9QxiRtM7j										http://creativecommons.org/licenses/by/4.0/	
437122395	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370688211YXYowVUPGs0m0VbW										http://creativecommons.org/licenses/by/4.0/	
437122394	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370688158boi8AjUJ4ki15MTa										http://creativecommons.org/licenses/by/4.0/	
437122352	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370793417uxfkoqFsn6hDASUY										http://creativecommons.org/licenses/by/4.0/	
437121306	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413705867317eL3fEbBBRm1n5Cw										http://creativecommons.org/licenses/by/4.0/	
437120564	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370586780seOP0VGeLEEydxiY										http://creativecommons.org/licenses/by/4.0/	
437120538	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441370735457JWxNrtbTdJtYsb5c										http://creativecommons.org/licenses/by/4.0/	
437120537	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365342684hYNd35jqEjCjuB22										http://creativecommons.org/licenses/by/4.0/	
437119682	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369510512hCBtcXs7yQwM0xWG										http://creativecommons.org/licenses/by/4.0/	
437119425	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365620477WlVHtpp4L3lloUiY										http://creativecommons.org/licenses/by/4.0/	
437119357	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368362795DLBiyloZpTFVwM61										http://creativecommons.org/licenses/by/4.0/	
437119356	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368362681eE3ADWYxjK0PSbZj										http://creativecommons.org/licenses/by/4.0/	
437119355	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368362644SOACgckFCWlIPWkY										http://creativecommons.org/licenses/by/4.0/	
437119354	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368362202MDQTftwzJXIkAh0q										http://creativecommons.org/licenses/by/4.0/	
437119329	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368596066AB18jPx6gXLT7Blv										http://creativecommons.org/licenses/by/4.0/	
437119328	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368594747SwhT3OODWGY0yqUA										http://creativecommons.org/licenses/by/4.0/	
437119327	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368594672PqUE0qTtBVioCp37										http://creativecommons.org/licenses/by/4.0/	
436985388	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365218839C0mmJ8m2vbEd9MsI										http://creativecommons.org/licenses/by/4.0/	
436985387	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136521898933rwlLUG6HMTkxUN										http://creativecommons.org/licenses/by/4.0/	
436985386	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365219036EIRl19HxbczJeg1R										http://creativecommons.org/licenses/by/4.0/	
436985384	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365242714wN2Zz1nhKNb26dzK										http://creativecommons.org/licenses/by/4.0/	
436985383	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365242798Zb8SDWQ1XBdpAh2B										http://creativecommons.org/licenses/by/4.0/	
436984641	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14425423761768oMv3yQFrMDaSPCF							Paris, Museum National d'Histoire Naturelle, BO			http://creativecommons.org/licenses/by/4.0/	
436983776	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369510026pQI6UPTa1xFs6xDu										http://creativecommons.org/licenses/by/4.0/	
436983037	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365430088XkrfoVaPLh8Y00p5										http://creativecommons.org/licenses/by/4.0/	
436983035	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365429531UAEZykSypA7sI70b										http://creativecommons.org/licenses/by/4.0/	
436983034	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413654006449T7zSMSwy4vwrVYR										http://creativecommons.org/licenses/by/4.0/	
436983033	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365400700zfGR1qXXphwUgll3										http://creativecommons.org/licenses/by/4.0/	
436983012	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368568196NHnfNXSNZBr7Eurs										http://creativecommons.org/licenses/by/4.0/	
436983011	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368568249S9T0dQwYSYcJpWby										http://creativecommons.org/licenses/by/4.0/	
436983010	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442561355983viIHrD7s4MvrmHgM							Paris, Museum National d'Histoire Naturelle, VD			http://creativecommons.org/licenses/by/4.0/	
436983010	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14423189057127x6PrWt3Znx4DdsJ										http://creativecommons.org/licenses/by/4.0/	
436982845	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368566580nlSmNzcUV7LlsKsi										http://creativecommons.org/licenses/by/4.0/	
436982844	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144136859336790N7jZjgxosMmHSu										http://creativecommons.org/licenses/by/4.0/	
436982693	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368031598xySG4vHfrKB1wSmN										http://creativecommons.org/licenses/by/4.0/	
436982687	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441368031118nhzeO34yicJ8JNgT										http://creativecommons.org/licenses/by/4.0/	
436981754	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365810567j4KNhtlDMLjwf66s										http://creativecommons.org/licenses/by/4.0/	
436981753	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441365810750Jk8vdBv0EomragB1										http://creativecommons.org/licenses/by/4.0/	
436981108	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441369544454Ks1xRzssjXMtWUh3										http://creativecommons.org/licenses/by/4.0/	
